_record_id,_dataset_id,_record_type,_version,_is_deleted,birth_date,birth_time,birth_year,birth_month,birth_dow,birth_hour,latitude,longitude,country_code,timezone_offset_minutes,region,confidence_tier,privacy_tier
ASTRO-REC-RANDOM-037219,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1957-08-12,12:24:38,1957,8,1,12.4,34.92,61.6742,PK,240,asia,synthetic,public
ASTRO-REC-RANDOM-037220,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1976-12-19,09:30:44,1976,12,0,9.5,15.4659,118.8734,CN,480,asia,synthetic,public
ASTRO-REC-RANDOM-037221,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1998-04-03,06:09:45,1998,4,5,6.15,7.5708,-1.8065,GH,0,africa,synthetic,public
ASTRO-REC-RANDOM-037222,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2017-09-08,19:27:09,2017,9,5,19.45,30.307,117.7413,JP,480,asia,synthetic,public
ASTRO-REC-RANDOM-037223,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1972-09-15,16:15:20,1972,9,5,16.25,63.9778,-109.954,CA,-420,north_america,synthetic,public
ASTRO-REC-RANDOM-037224,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1958-01-14,11:51:36,1958,1,0,11.85,9.5857,140.7638,VN,540,asia,synthetic,public
ASTRO-REC-RANDOM-037225,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2007-09-15,07:36:48,2007,9,6,7.6,-33.9213,41.4072,EG,180,africa,synthetic,public
ASTRO-REC-RANDOM-037226,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1905-11-11,20:03:17,1905,11,6,20.05,8.1837,100.9254,TH,420,asia,synthetic,public
ASTRO-REC-RANDOM-037227,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1968-07-15,06:42:45,1968,7,1,6.7,35.1582,7.6382,PT,60,europe,synthetic,public
ASTRO-REC-RANDOM-037228,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1920-04-21,21:02:13,1920,4,3,21.033333333333335,24.6111,126.0958,JP,480,asia,synthetic,public
ASTRO-REC-RANDOM-037229,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1944-11-04,03:11:32,1944,11,6,3.183333333333333,22.4145,32.4445,KE,120,africa,synthetic,public
ASTRO-REC-RANDOM-037230,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2012-02-11,22:37:43,2012,2,4,22.616666666666667,9.6201,-15.0543,EG,-60,africa,synthetic,public
ASTRO-REC-RANDOM-037231,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2011-11-22,19:41:06,2011,11,2,19.683333333333334,23.0996,94.57,IR,360,asia,synthetic,public
ASTRO-REC-RANDOM-037232,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1958-07-19,17:42:26,1958,7,6,17.7,6.9314,136.641,IN,540,asia,synthetic,public
ASTRO-REC-RANDOM-037233,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1979-12-19,15:57:45,1979,12,3,15.95,15.2526,83.4782,VN,360,asia,synthetic,public
ASTRO-REC-RANDOM-037234,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1953-10-11,03:26:08,1953,10,0,3.4333333333333336,34.9616,110.0438,ID,420,asia,synthetic,public
ASTRO-REC-RANDOM-037235,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1978-03-14,10:49:25,1978,3,2,10.816666666666666,29.4672,65.9669,TH,240,asia,synthetic,public
ASTRO-REC-RANDOM-037236,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1941-11-01,17:02:04,1941,11,6,17.033333333333335,6.898,89.7337,VN,360,asia,synthetic,public
ASTRO-REC-RANDOM-037237,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1915-09-08,21:51:02,1915,9,3,21.85,20.7907,46.0625,TZ,180,africa,synthetic,public
ASTRO-REC-RANDOM-037238,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1977-04-11,20:47:06,1977,4,1,20.783333333333335,15.231,66.9422,IN,240,asia,synthetic,public
ASTRO-REC-RANDOM-037239,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1908-06-12,12:23:52,1908,6,5,12.383333333333333,27.759,101.0418,PH,420,asia,synthetic,public
ASTRO-REC-RANDOM-037240,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1935-07-27,02:11:26,1935,7,6,2.183333333333333,26.572,71.8283,JP,300,asia,synthetic,public
ASTRO-REC-RANDOM-037241,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2006-10-29,20:49:47,2006,10,0,20.816666666666666,14.9944,89.9,BD,360,asia,synthetic,public
ASTRO-REC-RANDOM-037242,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1981-07-12,09:13:06,1981,7,0,9.216666666666667,19.8178,74.4317,ID,300,asia,synthetic,public
ASTRO-REC-RANDOM-037243,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1949-07-16,20:01:40,1949,7,6,20.016666666666666,31.1774,67.282,PK,240,asia,synthetic,public
ASTRO-REC-RANDOM-037244,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1979-01-16,01:12:14,1979,1,0,1.2,36.0404,1.4879,FR,0,europe,synthetic,public
ASTRO-REC-RANDOM-037245,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1980-04-19,00:46:08,1980,4,6,0.7666666666666667,34.943,134.9648,IR,540,asia,synthetic,public
ASTRO-REC-RANDOM-037246,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1968-08-06,08:12:53,1968,8,2,8.2,17.2686,125.1574,IN,480,asia,synthetic,public
ASTRO-REC-RANDOM-037247,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1966-01-11,19:21:39,1966,1,0,19.35,38.6621,128.7868,PH,540,asia,synthetic,public
ASTRO-REC-RANDOM-037248,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1904-02-26,15:51:09,1904,2,3,15.85,19.0602,149.4311,CN,600,asia,synthetic,public
ASTRO-REC-RANDOM-037249,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1994-07-13,19:56:08,1994,7,3,19.933333333333334,21.746,143.6554,JP,600,asia,synthetic,public
ASTRO-REC-RANDOM-037250,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1957-09-25,02:20:51,1957,9,3,2.3333333333333335,18.3286,85.9615,PH,360,asia,synthetic,public
ASTRO-REC-RANDOM-037251,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1921-06-24,06:29:03,1921,6,5,6.483333333333333,18.9565,129.7179,ID,540,asia,synthetic,public
ASTRO-REC-RANDOM-037252,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1992-06-23,07:57:59,1992,6,2,7.95,34.1812,110.2436,KR,420,asia,synthetic,public
ASTRO-REC-RANDOM-037253,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2014-02-21,09:45:35,2014,2,2,9.75,13.0137,62.4833,IN,240,asia,synthetic,public
ASTRO-REC-RANDOM-037254,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1938-10-05,22:21:19,1938,10,3,22.35,27.8714,120.5783,PK,480,asia,synthetic,public
ASTRO-REC-RANDOM-037255,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2019-08-10,01:30:35,2019,8,6,1.5,27.5004,-94.1484,CA,-360,north_america,synthetic,public
ASTRO-REC-RANDOM-037256,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1992-02-17,07:36:44,1992,2,6,7.6,25.6298,68.4656,ID,300,asia,synthetic,public
ASTRO-REC-RANDOM-037257,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1937-02-08,02:29:03,1937,2,5,2.4833333333333334,13.0978,84.1648,BD,360,asia,synthetic,public
ASTRO-REC-RANDOM-037258,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2017-04-28,06:24:45,2017,4,5,6.4,32.4873,145.7321,KR,600,asia,synthetic,public
ASTRO-REC-RANDOM-037259,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1945-08-17,19:08:40,1945,8,5,19.133333333333333,39.5107,103.4389,BD,420,asia,synthetic,public
ASTRO-REC-RANDOM-037260,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1991-04-15,17:08:40,1991,4,1,17.133333333333333,13.229,145.891,MY,600,asia,synthetic,public
ASTRO-REC-RANDOM-037261,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2009-08-01,18:07:45,2009,8,6,18.116666666666667,23.9599,71.2593,IN,300,asia,synthetic,public
ASTRO-REC-RANDOM-037262,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1972-02-18,01:10:46,1972,2,3,1.1666666666666667,11.1682,129.5716,PK,540,asia,synthetic,public
ASTRO-REC-RANDOM-037263,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1918-04-02,01:48:58,1918,4,2,1.8,44.1967,36.1437,FR,120,europe,synthetic,public
ASTRO-REC-RANDOM-037264,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1904-03-10,14:18:38,1904,3,4,14.3,7.2925,126.8914,IR,480,asia,synthetic,public
ASTRO-REC-RANDOM-037265,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1928-11-20,18:51:44,1928,11,2,18.85,56.7588,-78.7376,MX,-300,north_america,synthetic,public
ASTRO-REC-RANDOM-037266,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1933-05-19,07:17:20,1933,5,5,7.283333333333333,17.7292,148.826,ID,600,asia,synthetic,public
ASTRO-REC-RANDOM-037267,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1973-05-13,11:41:29,1973,5,0,11.683333333333334,23.8853,139.8801,JP,540,asia,synthetic,public
ASTRO-REC-RANDOM-037268,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1983-04-11,06:35:23,1983,4,1,6.583333333333333,37.9989,80.7338,CN,300,asia,synthetic,public
ASTRO-REC-RANDOM-037269,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1990-09-11,21:52:38,1990,9,2,21.866666666666667,35.5204,145.4543,ID,600,asia,synthetic,public
ASTRO-REC-RANDOM-037270,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2004-10-11,09:07:55,2004,10,1,9.116666666666667,39.6715,77.5236,JP,300,asia,synthetic,public
ASTRO-REC-RANDOM-037271,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1988-10-10,13:38:07,1988,10,1,13.633333333333333,29.2462,16.1226,MA,60,africa,synthetic,public
ASTRO-REC-RANDOM-037272,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1991-02-19,21:36:02,1991,2,6,21.6,49.2255,-9.8543,GB,-60,europe,synthetic,public
ASTRO-REC-RANDOM-037273,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1964-12-29,11:39:40,1964,12,2,11.65,-35.9732,126.7505,NZ,480,oceania,synthetic,public
ASTRO-REC-RANDOM-037274,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1945-11-08,03:46:04,1945,11,4,3.7666666666666666,0.7597,20.2595,EG,60,africa,synthetic,public
ASTRO-REC-RANDOM-037275,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1966-08-26,02:27:22,1966,8,5,2.45,20.9852,143.7909,CN,600,asia,synthetic,public
ASTRO-REC-RANDOM-037276,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1981-05-12,21:51:58,1981,5,2,21.85,47.2739,-119.5107,CA,-480,north_america,synthetic,public
ASTRO-REC-RANDOM-037277,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1951-03-02,03:59:42,1951,3,5,3.9833333333333334,-29.7493,54.6038,ZA,240,africa,synthetic,public
ASTRO-REC-RANDOM-037278,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1997-01-08,04:10:24,1997,1,1,4.166666666666667,26.4103,15.2388,KE,60,africa,synthetic,public
ASTRO-REC-RANDOM-037279,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1968-01-27,16:19:42,1968,1,5,16.316666666666666,24.3057,9.4652,ET,60,africa,synthetic,public
ASTRO-REC-RANDOM-037280,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2001-10-16,09:10:31,2001,10,2,9.166666666666666,38.6912,110.7403,MY,420,asia,synthetic,public
ASTRO-REC-RANDOM-037281,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1922-09-10,05:50:48,1922,9,0,5.833333333333333,8.3713,43.3651,GH,180,africa,synthetic,public
ASTRO-REC-RANDOM-037282,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1958-03-13,05:29:21,1958,3,4,5.483333333333333,42.1233,22.3338,FR,60,europe,synthetic,public
ASTRO-REC-RANDOM-037283,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1992-07-12,00:17:47,1992,7,0,0.2833333333333333,6.743,81.5369,MY,300,asia,synthetic,public
ASTRO-REC-RANDOM-037284,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1910-02-20,11:39:49,1910,2,4,11.65,27.0168,122.3204,PK,480,asia,synthetic,public
ASTRO-REC-RANDOM-037285,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2004-08-24,19:49:10,2004,8,2,19.816666666666666,31.4119,103.3253,PH,420,asia,synthetic,public
ASTRO-REC-RANDOM-037286,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1944-05-30,15:10:28,1944,5,2,15.166666666666666,8.4991,101.1258,TH,420,asia,synthetic,public
ASTRO-REC-RANDOM-037287,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1947-03-22,06:23:24,1947,3,6,6.383333333333334,39.6757,72.5503,ID,300,asia,synthetic,public
ASTRO-REC-RANDOM-037288,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2003-04-05,22:36:30,2003,4,6,22.6,-34.172,-47.4364,CO,-180,south_america,synthetic,public
ASTRO-REC-RANDOM-037289,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1986-07-12,15:14:13,1986,7,6,15.233333333333333,39.2273,134.4545,PH,540,asia,synthetic,public
ASTRO-REC-RANDOM-037290,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1943-03-13,02:09:02,1943,3,6,2.15,-20.1166,12.5374,MA,60,africa,synthetic,public
ASTRO-REC-RANDOM-037291,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1971-11-23,04:41:10,1971,11,2,4.683333333333334,38.521,-8.425,SE,-60,europe,synthetic,public
ASTRO-REC-RANDOM-037292,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1973-07-14,01:50:31,1973,7,6,1.8333333333333335,41.3402,13.8617,SE,60,europe,synthetic,public
ASTRO-REC-RANDOM-037293,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1927-11-24,11:24:39,1927,11,4,11.4,62.9626,1.8604,SE,0,europe,synthetic,public
ASTRO-REC-RANDOM-037294,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1995-02-13,17:46:56,1995,2,5,17.766666666666666,15.6259,145.0816,IR,600,asia,synthetic,public
ASTRO-REC-RANDOM-037295,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1979-03-09,18:16:04,1979,3,5,18.266666666666666,8.8169,88.832,IR,360,asia,synthetic,public
ASTRO-REC-RANDOM-037296,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1985-09-11,01:29:30,1985,9,3,1.4833333333333334,29.0646,141.0049,CN,540,asia,synthetic,public
ASTRO-REC-RANDOM-037297,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2007-01-17,22:44:16,2007,1,1,22.733333333333334,38.1219,88.9046,VN,360,asia,synthetic,public
ASTRO-REC-RANDOM-037298,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1914-11-03,04:24:06,1914,11,2,4.4,52.9024,20.9905,ES,60,europe,synthetic,public
ASTRO-REC-RANDOM-037299,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1937-03-21,04:32:31,1937,3,0,4.533333333333333,30.9469,-79.7993,US,-300,north_america,synthetic,public
ASTRO-REC-RANDOM-037300,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1961-03-12,19:50:07,1961,3,0,19.833333333333332,32.2457,122.4879,IN,480,asia,synthetic,public
ASTRO-REC-RANDOM-037301,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1936-11-25,11:24:24,1936,11,3,11.4,7.6891,138.597,ID,540,asia,synthetic,public
ASTRO-REC-RANDOM-037302,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1966-03-19,00:33:19,1966,3,6,0.55,22.3717,-62.7459,CA,-240,north_america,synthetic,public
ASTRO-REC-RANDOM-037303,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1905-09-17,04:36:03,1905,9,0,4.6,45.5889,-83.6097,US,-360,north_america,synthetic,public
ASTRO-REC-RANDOM-037304,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1954-12-11,01:19:51,1954,12,6,1.3166666666666667,28.5835,109.6753,MY,420,asia,synthetic,public
ASTRO-REC-RANDOM-037305,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2020-07-06,04:21:03,2020,7,1,4.35,31.3792,90.0597,KR,360,asia,synthetic,public
ASTRO-REC-RANDOM-037306,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1957-09-13,15:26:25,1957,9,5,15.433333333333334,28.9507,100.7053,IR,420,asia,synthetic,public
ASTRO-REC-RANDOM-037307,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1925-03-14,13:48:19,1925,3,6,13.8,27.4112,82.5441,CN,360,asia,synthetic,public
ASTRO-REC-RANDOM-037308,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1975-12-27,04:05:12,1975,12,6,4.083333333333333,23.0544,113.3964,CN,480,asia,synthetic,public
ASTRO-REC-RANDOM-037309,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1904-02-05,11:22:14,1904,2,3,11.366666666666667,11.7854,144.9546,PK,600,asia,synthetic,public
ASTRO-REC-RANDOM-037310,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1975-12-29,04:24:53,1975,12,1,4.4,22.9401,70.6494,IN,300,asia,synthetic,public
ASTRO-REC-RANDOM-037311,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1926-02-05,18:09:43,1926,2,2,18.15,57.6203,10.4542,IT,60,europe,synthetic,public
ASTRO-REC-RANDOM-037312,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1966-04-22,09:13:08,1966,4,5,9.216666666666667,7.05,83.9983,IN,360,asia,synthetic,public
ASTRO-REC-RANDOM-037313,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1999-07-09,22:54:49,1999,7,5,22.9,57.294,-1.582,PL,0,europe,synthetic,public
ASTRO-REC-RANDOM-037314,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1928-10-30,09:45:03,1928,10,2,9.75,34.433,131.8399,BD,540,asia,synthetic,public
ASTRO-REC-RANDOM-037315,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2006-02-09,19:10:38,2006,2,1,19.166666666666668,39.6008,15.7726,PT,60,europe,synthetic,public
ASTRO-REC-RANDOM-037316,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1935-11-04,05:41:41,1935,11,1,5.683333333333334,18.3006,114.851,PK,480,asia,synthetic,public
ASTRO-REC-RANDOM-037317,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1978-01-23,12:28:05,1978,1,6,12.466666666666667,-28.7806,13.429,NG,60,africa,synthetic,public
ASTRO-REC-RANDOM-037318,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1933-07-21,03:44:07,1933,7,5,3.7333333333333334,51.7318,-102.536,US,-420,north_america,synthetic,public
ASTRO-REC-RANDOM-037319,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2005-10-06,14:13:35,2005,10,4,14.216666666666667,15.4715,136.724,MY,540,asia,synthetic,public
ASTRO-REC-RANDOM-037320,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1955-02-01,14:27:22,1955,2,6,14.45,38.5448,62.353,BD,240,asia,synthetic,public
ASTRO-REC-RANDOM-037321,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1999-01-03,03:01:05,1999,1,5,3.0166666666666666,-22.8131,-68.5098,BR,-300,south_america,synthetic,public
ASTRO-REC-RANDOM-037322,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2015-06-05,21:04:46,2015,6,5,21.066666666666666,30.228,107.8674,ID,420,asia,synthetic,public
ASTRO-REC-RANDOM-037323,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1909-05-31,02:50:04,1909,5,1,2.8333333333333335,15.2935,136.2441,TH,540,asia,synthetic,public
ASTRO-REC-RANDOM-037324,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1957-02-15,11:38:48,1957,2,2,11.633333333333333,9.4497,89.1147,PK,360,asia,synthetic,public
ASTRO-REC-RANDOM-037325,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1991-11-16,11:17:54,1991,11,6,11.283333333333333,31.702,72.5885,KR,300,asia,synthetic,public
ASTRO-REC-RANDOM-037326,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1950-06-15,21:58:47,1950,6,4,21.966666666666665,17.8111,67.6085,ID,300,asia,synthetic,public
ASTRO-REC-RANDOM-037327,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1922-09-14,10:40:34,1922,9,4,10.666666666666666,57.716,-81.0176,US,-300,north_america,synthetic,public
ASTRO-REC-RANDOM-037328,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1941-01-10,17:41:19,1941,1,3,17.683333333333334,-32.3031,-53.8232,EC,-240,south_america,synthetic,public
ASTRO-REC-RANDOM-037329,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1936-10-08,05:56:49,1936,10,4,5.933333333333334,18.1462,123.6706,BD,480,asia,synthetic,public
ASTRO-REC-RANDOM-037330,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2016-10-06,01:11:01,2016,10,4,1.1833333333333333,69.8807,-65.4702,MX,-240,north_america,synthetic,public
ASTRO-REC-RANDOM-037331,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1987-07-26,22:31:51,1987,7,0,22.516666666666666,66.0844,-128.2882,MX,-540,north_america,synthetic,public
ASTRO-REC-RANDOM-037332,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2009-08-25,06:31:03,2009,8,2,6.516666666666667,9.2534,129.7561,ID,540,asia,synthetic,public
ASTRO-REC-RANDOM-037333,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1921-04-08,22:51:09,1921,4,5,22.85,18.2533,104.4161,PH,420,asia,synthetic,public
ASTRO-REC-RANDOM-037334,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1904-11-18,06:03:00,1904,11,5,6.05,25.4935,118.2485,PK,480,asia,synthetic,public
ASTRO-REC-RANDOM-037335,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2014-11-02,07:33:52,2014,11,0,7.55,33.8278,121.4845,MY,480,asia,synthetic,public
ASTRO-REC-RANDOM-037336,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1952-02-01,20:22:37,1952,2,3,20.366666666666667,7.4032,146.1269,IN,600,asia,synthetic,public
ASTRO-REC-RANDOM-037337,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1932-09-27,17:57:12,1932,9,2,17.95,0.2042,39.4783,GH,180,africa,synthetic,public
ASTRO-REC-RANDOM-037338,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1971-05-09,22:08:06,1971,5,0,22.133333333333333,-18.431,19.1258,EG,60,africa,synthetic,public
ASTRO-REC-RANDOM-037339,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1907-03-26,23:13:58,1907,3,2,23.216666666666665,46.1889,-105.8103,CA,-420,north_america,synthetic,public
ASTRO-REC-RANDOM-037340,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2000-05-30,13:34:17,2000,5,2,13.566666666666666,22.5642,96.4813,KR,360,asia,synthetic,public
ASTRO-REC-RANDOM-037341,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1912-10-16,13:06:36,1912,10,3,13.1,32.4191,63.5103,TH,240,asia,synthetic,public
ASTRO-REC-RANDOM-037342,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1941-04-10,12:32:43,1941,4,4,12.533333333333333,15.616,118.857,IN,480,asia,synthetic,public
ASTRO-REC-RANDOM-037343,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1979-05-31,18:29:53,1979,5,4,18.483333333333334,46.5032,20.8933,DE,60,europe,synthetic,public
ASTRO-REC-RANDOM-037344,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1966-12-18,10:00:34,1966,12,0,10.0,7.4146,127.6034,MY,540,asia,synthetic,public
ASTRO-REC-RANDOM-037345,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1984-10-20,08:18:47,1984,10,6,8.3,39.4886,61.1736,ID,240,asia,synthetic,public
ASTRO-REC-RANDOM-037346,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1945-04-25,22:52:36,1945,4,3,22.866666666666667,36.1243,75.0612,CN,300,asia,synthetic,public
ASTRO-REC-RANDOM-037347,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1939-02-25,06:38:41,1939,2,3,6.633333333333333,36.5416,116.0486,ID,480,asia,synthetic,public
ASTRO-REC-RANDOM-037348,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1911-03-19,22:57:54,1911,3,0,22.95,9.9411,104.9739,TH,420,asia,synthetic,public
ASTRO-REC-RANDOM-037349,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1974-01-22,12:10:43,1974,1,0,12.166666666666666,22.598,113.2862,PK,480,asia,synthetic,public
ASTRO-REC-RANDOM-037350,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1937-09-30,21:52:17,1937,9,4,21.866666666666667,24.7283,140.0111,IR,540,asia,synthetic,public
ASTRO-REC-RANDOM-037351,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2009-01-20,10:09:16,2009,1,0,10.15,59.4435,-107.9909,US,-420,north_america,synthetic,public
ASTRO-REC-RANDOM-037352,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1941-09-04,11:39:13,1941,9,4,11.65,27.1063,92.4597,CN,360,asia,synthetic,public
ASTRO-REC-RANDOM-037353,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1950-10-31,06:02:45,1950,10,2,6.033333333333333,45.827,-108.6815,CA,-420,north_america,synthetic,public
ASTRO-REC-RANDOM-037354,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1950-06-02,08:53:19,1950,6,5,8.883333333333333,69.5213,-66.5034,MX,-240,north_america,synthetic,public
ASTRO-REC-RANDOM-037355,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,2012-04-25,15:03:32,2012,4,3,15.05,35.5865,70.2342,IR,300,asia,synthetic,public
ASTRO-REC-RANDOM-037356,ASTRO-SY-RANDOM-v1.0.0,synthetic,1,false,1948-11-24,20:05:07,1948,11,3,20.083333333333332,9.9389,51.2916,GH,180,africa,synthetic,public
